Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6988","Domestic Wastewater","2019","2019","kt","2.133883","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6988","Domestic Wastewater","2020","2020","kt","2.138103","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6988","Domestic Wastewater","2021","2021","kt","2.137741","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1992","1992","kt","0.07058","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1993","1993","kt","0.064636","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1994","1994","kt","0.063444","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1995","1995","kt","0.063355","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1996","1996","kt","0.061712","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1997","1997","kt","0.056687","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1998","1998","kt","0.055452","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","1999","1999","kt","0.055982","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2000","2000","kt","0.055511","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2001","2001","kt","0.054098","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2002","2002","kt","0.056904","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2003","2003","kt","0.055416","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2004","2004","kt","0.051672","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2005","2005","kt","0.056266","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2006","2006","kt","0.056326","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2007","2007","kt","0.058129","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2008","2008","kt","0.060123","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2009","2009","kt","0.058816","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2010","2010","kt","0.058919","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2011","2011","kt","0.059031","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2012","2012","kt","0.057745","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2013","2013","kt","0.06116","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2014","2014","kt","0.060988","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2015","2015","kt","0.062139","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2016","2016","kt","0.063027","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2017","2017","kt","0.06325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2018","2018","kt","0.063471","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2019","2019","kt","0.063705","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2020","2020","kt","0.063831","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7230","Emissions (N2O)","6988","Domestic Wastewater","2021","2021","kt","0.06382","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1992","1992","kt","0.199966","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1993","1993","kt","0.199608","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1994","1994","kt","0.202575","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1995","1995","kt","0.210244","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1996","1996","kt","0.173392","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1997","1997","kt","0.201171","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1998","1998","kt","0.2061","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","1999","1999","kt","0.178573","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2000","2000","kt","0.181534","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2001","2001","kt","0.213245","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2002","2002","kt","0.270599","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2003","2003","kt","0.282148","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2004","2004","kt","2.766477","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2005","2005","kt","2.835148","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2006","2006","kt","5.874912","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2007","2007","kt","0.561827","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2008","2008","kt","5.346976","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2009","2009","kt","6.772708","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2010","2010","kt","7.350524","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2011","2011","kt","5.682157","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2012","2012","kt","5.135764","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2013","2013","kt","5.123114","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2014","2014","kt","5.202524","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2015","2015","kt","5.388683","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2016","2016","kt","4.944454","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","233","Estonia","7225","Emissions (CH4)","6989","Industrial Wastewater","2017","2017","kt","4.944454","E","Estimated value"
